seed,acc,prec,recall
121,0.7853107344632768,0.7777777777777778,0.6176470588235294
122,0.8022598870056498,0.8,0.6470588235294118
123,0.807909604519774,0.84,0.6176470588235294
124,0.7796610169491526,0.7457627118644068,0.6470588235294118
125,0.807909604519774,0.84,0.6176470588235294
126,0.7966101694915254,0.82,0.6029411764705882
127,0.7909604519774012,0.7627118644067796,0.6617647058823529
128,0.8022598870056498,0.8113207547169812,0.6323529411764706
129,0.807909604519774,0.84,0.6176470588235294
130,0.7966101694915254,0.8076923076923077,0.6176470588235294
131,0.7966101694915254,0.7962962962962963,0.6323529411764706
132,0.7966101694915254,0.7962962962962963,0.6323529411764706
133,0.8022598870056498,0.7894736842105263,0.6617647058823529
134,0.8022598870056498,0.8235294117647058,0.6176470588235294
135,0.8022598870056498,0.7894736842105263,0.6617647058823529
136,0.7909604519774012,0.7719298245614035,0.6470588235294118
137,0.8135593220338984,0.8181818181818182,0.6617647058823529
138,0.8022598870056498,0.8235294117647058,0.6176470588235294
139,0.7966101694915254,0.7962962962962963,0.6323529411764706
140,0.7909604519774012,0.7924528301886793,0.6176470588235294
141,0.7909604519774012,0.7924528301886793,0.6176470588235294
142,0.8022598870056498,0.8113207547169812,0.6323529411764706
143,0.8022598870056498,0.8235294117647058,0.6176470588235294
144,0.7966101694915254,0.8076923076923077,0.6176470588235294
145,0.7909604519774012,0.7924528301886793,0.6176470588235294
146,0.7909604519774012,0.7627118644067796,0.6617647058823529
147,0.807909604519774,0.8035714285714286,0.6617647058823529
148,0.8022598870056498,0.8235294117647058,0.6176470588235294
149,0.8022598870056498,0.8235294117647058,0.6176470588235294
150,0.7853107344632768,0.7777777777777778,0.6176470588235294
151,0.8022598870056498,0.8235294117647058,0.6176470588235294
152,0.8022598870056498,0.8235294117647058,0.6176470588235294
153,0.8022598870056498,0.7894736842105263,0.6617647058823529
154,0.807909604519774,0.84,0.6176470588235294
155,0.7966101694915254,0.8076923076923077,0.6176470588235294
156,0.7909604519774012,0.7818181818181819,0.6323529411764706
157,0.8022598870056498,0.8113207547169812,0.6323529411764706
158,0.7966101694915254,0.8076923076923077,0.6176470588235294
159,0.7909604519774012,0.7627118644067796,0.6617647058823529
160,0.8022598870056498,0.8,0.6470588235294118
161,0.8022598870056498,0.7894736842105263,0.6617647058823529
162,0.7853107344632768,0.7678571428571429,0.6323529411764706
163,0.7909604519774012,0.7818181818181819,0.6323529411764706
164,0.7966101694915254,0.8076923076923077,0.6176470588235294
165,0.8022598870056498,0.8235294117647058,0.6176470588235294
166,0.807909604519774,0.84,0.6176470588235294
167,0.8022598870056498,0.7894736842105263,0.6617647058823529
168,0.7966101694915254,0.7962962962962963,0.6323529411764706
169,0.8022598870056498,0.8235294117647058,0.6176470588235294
170,0.8135593220338984,0.8571428571428571,0.6176470588235294
171,0.7966101694915254,0.7857142857142857,0.6470588235294118
172,0.8022598870056498,0.8367346938775511,0.6029411764705882
173,0.807909604519774,0.8269230769230769,0.6323529411764706
174,0.807909604519774,0.8269230769230769,0.6323529411764706
175,0.8022598870056498,0.8,0.6470588235294118
176,0.8022598870056498,0.7894736842105263,0.6617647058823529
177,0.8022598870056498,0.8113207547169812,0.6323529411764706
178,0.8022598870056498,0.8235294117647058,0.6176470588235294
179,0.8022598870056498,0.8235294117647058,0.6176470588235294
180,0.8022598870056498,0.8235294117647058,0.6176470588235294
181,0.7966101694915254,0.7962962962962963,0.6323529411764706
182,0.7966101694915254,0.82,0.6029411764705882
183,0.8022598870056498,0.8235294117647058,0.6176470588235294
184,0.8022598870056498,0.8367346938775511,0.6029411764705882
185,0.8022598870056498,0.8235294117647058,0.6176470588235294
186,0.7966101694915254,0.7857142857142857,0.6470588235294118
187,0.8022598870056498,0.7894736842105263,0.6617647058823529
188,0.7966101694915254,0.8076923076923077,0.6176470588235294
189,0.7966101694915254,0.8076923076923077,0.6176470588235294
190,0.8022598870056498,0.8,0.6470588235294118
191,0.807909604519774,0.84,0.6176470588235294
192,0.8022598870056498,0.8235294117647058,0.6176470588235294
193,0.7966101694915254,0.8076923076923077,0.6176470588235294
194,0.8022598870056498,0.8235294117647058,0.6176470588235294
195,0.7853107344632768,0.7419354838709677,0.6764705882352942
196,0.7966101694915254,0.8076923076923077,0.6176470588235294
197,0.807909604519774,0.8269230769230769,0.6323529411764706
198,0.807909604519774,0.84,0.6176470588235294
199,0.7966101694915254,0.8076923076923077,0.6176470588235294
200,0.807909604519774,0.84,0.6176470588235294
201,0.7966101694915254,0.8076923076923077,0.6176470588235294
202,0.7966101694915254,0.8076923076923077,0.6176470588235294
203,0.7853107344632768,0.7777777777777778,0.6176470588235294
204,0.7909604519774012,0.7818181818181819,0.6323529411764706
205,0.7853107344632768,0.7678571428571429,0.6323529411764706
206,0.8022598870056498,0.8235294117647058,0.6176470588235294
207,0.7966101694915254,0.8076923076923077,0.6176470588235294
208,0.8022598870056498,0.7894736842105263,0.6617647058823529
209,0.7966101694915254,0.8076923076923077,0.6176470588235294
210,0.8022598870056498,0.8235294117647058,0.6176470588235294
211,0.8022598870056498,0.8235294117647058,0.6176470588235294
212,0.7966101694915254,0.7962962962962963,0.6323529411764706
213,0.7966101694915254,0.7857142857142857,0.6470588235294118
214,0.7909604519774012,0.7818181818181819,0.6323529411764706
215,0.7796610169491526,0.7636363636363637,0.6176470588235294
216,0.8022598870056498,0.7894736842105263,0.6617647058823529
217,0.8022598870056498,0.8235294117647058,0.6176470588235294
218,0.7966101694915254,0.7962962962962963,0.6323529411764706
219,0.8022598870056498,0.8113207547169812,0.6323529411764706
220,0.807909604519774,0.84,0.6176470588235294
221,0.7909604519774012,0.803921568627451,0.6029411764705882
